"Loop_ID" "CAPSULE_FILE" "DT_dist_THRESHOLD" "MAX_INTERACTION_GAP" "DISAGREEMENT_THRESH" "DT_frame_THRESHOLD" "trim_length_sec" "beta" "classifier" "CSI_pre_classifier" "Fbeta_pre_classifier" "precision_pre_classifier" "sensitivity_pre_classifier" "CSI_training" "Fbeta_training" "precision_training" "sensitivity_training" "CSI_test" "Fbeta_test" "precision_test" "sensitivity_test"
9 "CapsuleDef3" 0.4 25 0.5 40 6 0.5 "fit_SVM_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.568 0.754 0.776 0.679 0.235 0.531 0.719 0.259
9 "CapsuleDef3" 0.4 25 0.5 40 6 0.5 "fit_SVM_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.269 0.335 0.293 0.767 0.167 0.215 0.184 0.645
9 "CapsuleDef3" 0.4 25 0.5 40 6 0.5 "fit_SVM_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.567 0.752 0.773 0.679 0.357 0.574 0.611 0.462
9 "CapsuleDef3" 0.4 25 0.5 40 6 0.5 "fit_SVM_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.571 0.758 0.781 0.679 0.39 0.641 0.708 0.465
9 "CapsuleDef3" 0.4 25 0.5 40 6 0.5 "fit_SVM_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.294 0.56 0.661 0.346
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.142 0.408 0.711 0.151
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.194 0.241 0.206 0.776 0.161 0.205 0.174 0.669
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.284 0.609 0.813 0.304
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.261 0.324 0.283 0.77 0.201 0.264 0.232 0.599
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.483 0.686 0.711 0.601
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.361 0.634 0.728 0.417
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_RF_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.342 0.629 0.746 0.387
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.577 0.769 0.797 0.676 0.26 0.521 0.632 0.306
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.126 0.156 0.13 0.798 0.086 0.108 0.089 0.73
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.569 0.756 0.778 0.679 0.395 0.616 0.654 0.499
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.192 0.239 0.204 0.762 0.113 0.148 0.125 0.542
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.564 0.713 0.708 0.736 0.379 0.583 0.608 0.503
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.543 0.702 0.701 0.706 0.396 0.625 0.669 0.493
10 "CapsuleDef3" 0.4 25 0.5 48 3 0.5 "fit_SVM_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.572 0.734 0.738 0.718 0.33 0.572 0.636 0.407
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.142 0.408 0.711 0.151
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.244 0.303 0.263 0.767 0.196 0.259 0.227 0.592
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.28 0.595 0.782 0.304
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.333 0.413 0.37 0.772 0.267 0.349 0.313 0.646
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.477 0.674 0.694 0.604
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.334 0.607 0.706 0.388
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_RF_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.348 0.633 0.745 0.395
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.528 0.746 0.788 0.615 0.192 0.434 0.566 0.225
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.106 0.131 0.109 0.781 0.075 0.094 0.078 0.667
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.568 0.744 0.758 0.693 0.192 0.405 0.489 0.24
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.188 0.234 0.199 0.775 0.113 0.145 0.122 0.629
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.55 0.702 0.697 0.722 0.339 0.53 0.548 0.47
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.535 0.737 0.766 0.639 0.357 0.583 0.627 0.454
11 "CapsuleDef3" 0.4 25 0.5 48 4 0.5 "fit_SVM_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.566 0.755 0.778 0.674 0.279 0.517 0.59 0.346
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.578 0.768 0.794 0.679 0.157 0.421 0.669 0.17
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.257 0.321 0.281 0.756 0.228 0.297 0.262 0.631
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.293 0.601 0.769 0.321
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.256 0.32 0.279 0.758 0.192 0.254 0.223 0.582
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.578 0.768 0.794 0.679 0.431 0.647 0.681 0.54
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.579 0.769 0.796 0.679 0.358 0.614 0.689 0.427
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_RF_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.577 0.768 0.794 0.679 0.338 0.604 0.695 0.398
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_all" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.57 0.766 0.796 0.668 0.227 0.539 0.774 0.244
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_sbc" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.245 0.305 0.265 0.762 0.141 0.182 0.154 0.627
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_ros" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.568 0.744 0.758 0.693 0.269 0.576 0.755 0.295
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_rus" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.21 0.262 0.225 0.758 0.178 0.227 0.195 0.68
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_smote" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.567 0.743 0.756 0.693 0.343 0.575 0.629 0.429
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_borderline_smote_type1" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.568 0.754 0.776 0.679 0.371 0.626 0.698 0.442
12 "CapsuleDef3" 0.4 25 0.5 48 6 0.5 "fit_SVM_borderline_smote_type2" 0.0508938339165459 0.0634285453999301 0.0515640090272669 0.796575448361163 0.578 0.758 0.776 0.693 0.271 0.582 0.769 0.295
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.347 0.691 0.893 0.362
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.299 0.367 0.324 0.796 0.273 0.339 0.298 0.763
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.447 0.695 0.758 0.522
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.333 0.407 0.362 0.803 0.328 0.408 0.365 0.763
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.484 0.632 0.619 0.69
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.462 0.687 0.729 0.557
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.453 0.7 0.762 0.527
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.526 0.717 0.738 0.647 0.31 0.535 0.585 0.398
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.249 0.303 0.261 0.836 0.201 0.25 0.213 0.782
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.552 0.685 0.669 0.759 0.391 0.597 0.623 0.512
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.376 0.46 0.416 0.799 0.335 0.416 0.374 0.764
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.536 0.659 0.635 0.776 0.332 0.555 0.6 0.426
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.526 0.666 0.652 0.731 0.354 0.615 0.696 0.419
13 "CapsuleDef3" 0.2 30 0.5 40 3 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.536 0.677 0.664 0.735 0.383 0.583 0.604 0.512
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.61 0.784 0.803 0.717 0.349 0.697 0.905 0.362
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.197 0.243 0.207 0.806 0.163 0.203 0.171 0.77
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.417 0.659 0.715 0.501
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.285 0.35 0.307 0.801 0.273 0.345 0.306 0.715
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.537 0.713 0.723 0.675
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.485 0.753 0.838 0.535
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.455 0.711 0.782 0.521
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.784 0.802 0.717 0.412 0.678 0.76 0.474
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.253 0.309 0.267 0.821 0.214 0.268 0.231 0.737
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.784 0.802 0.717 0.41 0.674 0.754 0.474
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.269 0.329 0.286 0.818 0.239 0.303 0.265 0.71
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.564 0.724 0.726 0.717 0.409 0.641 0.689 0.501
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.573 0.736 0.74 0.717 0.432 0.67 0.723 0.517
14 "CapsuleDef3" 0.2 30 0.5 40 4 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.593 0.777 0.8 0.696 0.413 0.688 0.78 0.467
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.3 0.643 0.872 0.313
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.313 0.382 0.338 0.81 0.272 0.338 0.296 0.766
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.464 0.707 0.766 0.541
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.429 0.522 0.48 0.8 0.396 0.508 0.475 0.706
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.522 0.684 0.683 0.69
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.61 0.784 0.803 0.717 0.544 0.726 0.741 0.672
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.424 0.687 0.766 0.487
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.571 0.735 0.741 0.713 0.437 0.685 0.749 0.513
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.251 0.308 0.267 0.807 0.217 0.27 0.232 0.769
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.573 0.736 0.74 0.717 0.425 0.661 0.713 0.513
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.39 0.475 0.431 0.807 0.355 0.448 0.409 0.729
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.546 0.678 0.661 0.759 0.439 0.666 0.709 0.535
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.563 0.722 0.724 0.717 0.454 0.688 0.739 0.541
15 "CapsuleDef3" 0.2 30 0.5 40 6 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.576 0.717 0.707 0.756 0.451 0.703 0.771 0.52
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.323 0.673 0.9 0.335
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.362 0.441 0.395 0.813 0.324 0.4 0.356 0.781
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.441 0.681 0.736 0.524
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.409 0.496 0.452 0.81 0.268 0.343 0.304 0.694
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.504 0.686 0.697 0.645
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.405 0.707 0.833 0.44
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.455 0.711 0.782 0.521
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.594 0.779 0.802 0.696 0.435 0.691 0.762 0.503
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.291 0.355 0.311 0.817 0.252 0.316 0.276 0.745
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.419 0.66 0.715 0.503
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.369 0.447 0.402 0.817 0.306 0.386 0.346 0.726
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.562 0.697 0.683 0.759 0.42 0.629 0.657 0.537
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.572 0.737 0.743 0.713 0.415 0.645 0.691 0.509
16 "CapsuleDef3" 0.2 30 0.5 48 3 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.594 0.779 0.802 0.696 0.422 0.659 0.711 0.509
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.293 0.637 0.871 0.307
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.353 0.432 0.388 0.799 0.243 0.306 0.267 0.726
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.525 0.74 0.779 0.617
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.285 0.349 0.306 0.807 0.288 0.365 0.325 0.717
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.5 0.66 0.656 0.678
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.488 0.745 0.821 0.546
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_RF_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.522 0.743 0.787 0.608
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.591 0.777 0.801 0.692 0.428 0.694 0.776 0.489
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.268 0.328 0.285 0.82 0.201 0.251 0.215 0.748
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.784 0.802 0.717 0.427 0.676 0.739 0.503
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.265 0.324 0.282 0.82 0.211 0.276 0.242 0.625
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.569 0.706 0.694 0.759 0.395 0.601 0.627 0.516
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.562 0.723 0.726 0.713 0.428 0.67 0.727 0.51
17 "CapsuleDef3" 0.2 30 0.5 48 4 0.5 "fit_SVM_borderline_smote_type2" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.555 0.728 0.737 0.692 0.429 0.679 0.744 0.503
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_all" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.352 0.693 0.887 0.369
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_sbc" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.322 0.394 0.35 0.803 0.251 0.313 0.272 0.76
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_ros" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.609 0.784 0.802 0.717 0.445 0.69 0.75 0.522
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_rus" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.446 0.546 0.507 0.785 0.414 0.526 0.492 0.724
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_smote" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.514 0.683 0.686 0.672
18 "CapsuleDef3" 0.2 30 0.5 48 6 0.5 "fit_RF_borderline_smote_type1" 0.0519372443627191 0.0645219675173144 0.0524118341168186 0.851538342609771 0.611 0.785 0.804 0.717 0.459 0.677 0.713 0.563
