colony	tag	task_group	treatment	REP_treat
colony01BS	1	queen	control.big	R1BS
colony01BS	2	nurse	control.big	R1BS
colony01BS	3	nurse	control.big	R1BS
colony01BS	4	nurse	control.big	R1BS
colony01BS	5	forager	control.big	R1BS
colony01BS	6	nurse	control.big	R1BS
colony01BS	7	nurse	control.big	R1BS
colony01BS	8	nurse	control.big	R1BS
colony01BS	9	forager	control.big	R1BS
colony01BS	11	nurse	control.big	R1BS
colony01BS	12	nurse	control.big	R1BS
colony01BS	13	nurse	control.big	R1BS
colony01BS	14	nurse	control.big	R1BS
colony01BS	15	nurse	control.big	R1BS
colony01BS	16	nurse	control.big	R1BS
colony01BS	17	nurse	control.big	R1BS
colony01BS	18	nurse	control.big	R1BS
colony01BS	19	nurse	control.big	R1BS
colony01BS	21	nurse	control.big	R1BS
colony01BS	22	nurse	control.big	R1BS
colony01BS	23	forager	control.big	R1BS
colony01BS	24	forager	control.big	R1BS
colony01BS	25	nurse	control.big	R1BS
colony01BS	26	nurse	control.big	R1BS
colony01BS	27	nurse	control.big	R1BS
colony01BS	28	nurse	control.big	R1BS
colony01BS	29	nurse	control.big	R1BS
colony01BS	30	nurse	control.big	R1BS
colony01BS	31	forager	control.big	R1BS
colony01BS	32	forager	control.big	R1BS
colony01BS	33	nurse	control.big	R1BS
colony01BS	35	nurse	control.big	R1BS
colony01BS	36	nurse	control.big	R1BS
colony01BS	37	forager	control.big	R1BS
colony01BS	38	nurse	control.big	R1BS
colony01BS	39	nurse	control.big	R1BS
colony01BS	40	nurse	control.big	R1BS
colony01BS	41	forager	control.big	R1BS
colony01BS	42	forager	control.big	R1BS
colony01BS	43	nurse	control.big	R1BS
colony01BS	44	forager	control.big	R1BS
colony01BS	45	forager	control.big	R1BS
colony01BS	46	nurse	control.big	R1BS
colony01BS	47	nurse	control.big	R1BS
colony01BS	49	forager	control.big	R1BS
colony01BS	50	forager	control.big	R1BS
colony01BS	51	nurse	control.big	R1BS
colony01BS	52	forager	control.big	R1BS
colony01BS	53	nurse	control.big	R1BS
colony01BS	54	forager	control.big	R1BS
colony01BS	55	nurse	control.big	R1BS
colony01BS	56	nurse	control.big	R1BS
colony01BS	57	nurse	control.big	R1BS
colony01BS	58	nurse	control.big	R1BS
colony01BS	60	nurse	control.big	R1BS
colony01BS	61	nurse	control.big	R1BS
colony01BS	62	nurse	control.big	R1BS
colony01BS	63	nurse	control.big	R1BS
colony01BS	64	nurse	control.big	R1BS
colony01BS	65	nurse	control.big	R1BS
colony01BS	66	nurse	control.big	R1BS
colony01BS	67	forager	control.big	R1BS
colony01BS	68	forager	control.big	R1BS
colony01BS	69	nurse	control.big	R1BS
colony01BS	70	nurse	control.big	R1BS
colony01BS	71	nurse	control.big	R1BS
colony01BS	72	nurse	control.big	R1BS
colony01BS	73	nurse	control.big	R1BS
colony01BS	74	nurse	control.big	R1BS
colony01BS	75	nurse	control.big	R1BS
colony01BS	76	nurse	control.big	R1BS
colony01BS	77	nurse	control.big	R1BS
colony01BS	78	nurse	control.big	R1BS
colony01BS	80	forager	control.big	R1BS
colony01BS	81	forager	control.big	R1BS
colony01BS	82	forager	control.big	R1BS
colony01BS	83	nurse	control.big	R1BS
colony01BS	84	nurse	control.big	R1BS
colony01BS	85	forager	control.big	R1BS
colony01BS	86	nurse	control.big	R1BS
colony01BS	87	nurse	control.big	R1BS
colony01BS	88	nurse	control.big	R1BS
colony01BS	89	forager	control.big	R1BS
colony01BS	90	nurse	control.big	R1BS
colony01BS	91	nurse	control.big	R1BS
colony01BS	93	nurse	control.big	R1BS
colony01BS	94	forager	control.big	R1BS
colony01BS	95	nurse	control.big	R1BS
colony01BS	96	nurse	control.big	R1BS
colony01BS	97	nurse	control.big	R1BS
colony01BS	98	nurse	control.big	R1BS
colony01BS	99	nurse	control.big	R1BS
colony01BS	100	nurse	control.big	R1BS
colony01BS	101	nurse	control.big	R1BS
colony01BS	102	forager	control.big	R1BS
colony01BS	103	forager	control.big	R1BS
colony01BS	104	nurse	control.big	R1BS
colony01BS	105	forager	control.big	R1BS
colony01BS	106	nurse	control.big	R1BS
colony01BS	107	nurse	control.big	R1BS
colony01BS	108	forager	control.big	R1BS
colony01BS	109	nurse	control.big	R1BS
colony01BS	110	nurse	control.big	R1BS
colony01BS	111	nurse	control.big	R1BS
colony01BS	112	nurse	control.big	R1BS
colony01BS	113	nurse	control.big	R1BS
colony01BS	114	nurse	control.big	R1BS
colony01BS	115	nurse	control.big	R1BS
colony01BS	116	forager	control.big	R1BS
colony01BS	117	nurse	control.big	R1BS
colony01BS	118	nurse	control.big	R1BS
colony01BS	119	nurse	control.big	R1BS
colony01BS	120	nurse	control.big	R1BS
colony01BS	121	forager	control.big	R1BS
colony01BS	122	nurse	control.big	R1BS
colony01BS	123	nurse	control.big	R1BS
colony01BS	124	forager	control.big	R1BS
colony01BS	125	nurse	control.big	R1BS
colony01BS	126	nurse	control.big	R1BS
colony01BS	127	nurse	control.big	R1BS
colony01BS	128	forager	control.big	R1BS
colony01BS	129	nurse	control.big	R1BS
colony01BS	130	nurse	control.big	R1BS
colony01BS	131	nurse	control.big	R1BS
colony01BS	132	forager	control.big	R1BS
colony01BS	133	forager	control.big	R1BS
colony01BS	134	NA	control.big	R1BS
colony01BS	135	nurse	control.big	R1BS
colony01BS	136	forager	control.big	R1BS
colony01BS	138	forager	control.big	R1BS
colony01BS	139	forager	control.big	R1BS
colony01BS	140	nurse	control.big	R1BS
colony01BS	141	forager	control.big	R1BS
colony01BS	142	forager	control.big	R1BS
colony01BS	143	nurse	control.big	R1BS
colony01BS	144	nurse	control.big	R1BS
colony01BS	145	forager	control.big	R1BS
colony01BS	146	nurse	control.big	R1BS
colony01BS	148	forager	control.big	R1BS
colony01BS	149	nurse	control.big	R1BS
colony01BS	150	forager	control.big	R1BS
colony01BS	151	forager	control.big	R1BS
colony01BS	152	forager	control.big	R1BS
colony01BS	153	forager	control.big	R1BS
colony01BS	154	forager	control.big	R1BS
colony01BS	155	forager	control.big	R1BS
colony01SP	1	nurse	pathogen.small	R1SP
colony01SP	2	queen	pathogen.small	R1SP
colony01SP	3	nurse	pathogen.small	R1SP
colony01SP	4	forager	pathogen.small	R1SP
colony01SP	5	nurse	pathogen.small	R1SP
colony01SP	6	nurse	pathogen.small	R1SP
colony01SP	7	forager	pathogen.small	R1SP
colony01SP	8	forager	pathogen.small	R1SP
colony01SP	10	nurse	pathogen.small	R1SP
colony01SP	11	nurse	pathogen.small	R1SP
colony01SP	12	forager	pathogen.small	R1SP
colony01SP	13	nurse	pathogen.small	R1SP
colony01SP	14	forager	pathogen.small	R1SP
colony01SP	15	forager	pathogen.small	R1SP
colony01SP	16	nurse	pathogen.small	R1SP
colony01SP	17	nurse	pathogen.small	R1SP
colony01SP	18	nurse	pathogen.small	R1SP
colony01SP	19	nurse	pathogen.small	R1SP
colony01SP	20	forager	pathogen.small	R1SP
colony01SP	21	forager	pathogen.small	R1SP
colony01SP	22	nurse	pathogen.small	R1SP
colony01SP	23	forager	pathogen.small	R1SP
colony01SP	24	forager	pathogen.small	R1SP
colony01SP	25	nurse	pathogen.small	R1SP
colony01SP	27	nurse	pathogen.small	R1SP
colony01SP	28	forager	pathogen.small	R1SP
colony01SP	29	nurse	pathogen.small	R1SP
colony01SP	30	nurse	pathogen.small	R1SP
colony01SP	31	nurse	pathogen.small	R1SP
colony01SP	32	nurse	pathogen.small	R1SP
colony01SP	33	nurse	pathogen.small	R1SP
colony01SP	34	nurse	pathogen.small	R1SP
colony01SP	35	forager	pathogen.small	R1SP
colony01SS	1	queen	control.small	R1SS
colony01SS	2	nurse	control.small	R1SS
colony01SS	3	forager	control.small	R1SS
colony01SS	4	forager	control.small	R1SS
colony01SS	5	nurse	control.small	R1SS
colony01SS	6	nurse	control.small	R1SS
colony01SS	7	forager	control.small	R1SS
colony01SS	9	nurse	control.small	R1SS
colony01SS	10	nurse	control.small	R1SS
colony01SS	11	forager	control.small	R1SS
colony01SS	12	nurse	control.small	R1SS
colony01SS	13	nurse	control.small	R1SS
colony01SS	14	nurse	control.small	R1SS
colony01SS	15	nurse	control.small	R1SS
colony01SS	16	forager	control.small	R1SS
colony01SS	17	nurse	control.small	R1SS
colony01SS	18	nurse	control.small	R1SS
colony01SS	19	nurse	control.small	R1SS
colony01SS	20	forager	control.small	R1SS
colony01SS	21	nurse	control.small	R1SS
colony01SS	22	nurse	control.small	R1SS
colony01SS	23	nurse	control.small	R1SS
colony01SS	24	forager	control.small	R1SS
colony01SS	25	forager	control.small	R1SS
colony01SS	26	nurse	control.small	R1SS
colony01SS	27	nurse	control.small	R1SS
colony01SS	28	nurse	control.small	R1SS
colony01SS	29	nurse	control.small	R1SS
colony10BP	1	forager	pathogen.big	R10BP
colony10BP	2	nurse	pathogen.big	R10BP
colony10BP	3	forager	pathogen.big	R10BP
colony10BP	4	nurse	pathogen.big	R10BP
colony10BP	5	nurse	pathogen.big	R10BP
colony10BP	6	nurse	pathogen.big	R10BP
colony10BP	7	forager	pathogen.big	R10BP
colony10BP	8	nurse	pathogen.big	R10BP
colony10BP	9	forager	pathogen.big	R10BP
colony10BP	10	nurse	pathogen.big	R10BP
colony10BP	11	forager	pathogen.big	R10BP
colony10BP	12	forager	pathogen.big	R10BP
colony10BP	13	queen	pathogen.big	R10BP
colony10BP	14	nurse	pathogen.big	R10BP
colony10BP	15	forager	pathogen.big	R10BP
colony10BP	16	nurse	pathogen.big	R10BP
colony10BP	17	forager	pathogen.big	R10BP
colony10BP	18	forager	pathogen.big	R10BP
colony10BP	19	forager	pathogen.big	R10BP
colony10BP	20	forager	pathogen.big	R10BP
colony10BP	21	forager	pathogen.big	R10BP
colony10BP	22	nurse	pathogen.big	R10BP
colony10BP	23	nurse	pathogen.big	R10BP
colony10BP	24	forager	pathogen.big	R10BP
colony10BP	25	nurse	pathogen.big	R10BP
colony10BP	26	nurse	pathogen.big	R10BP
colony10BP	27	nurse	pathogen.big	R10BP
colony10BP	28	forager	pathogen.big	R10BP
colony10BP	29	forager	pathogen.big	R10BP
colony10BP	30	nurse	pathogen.big	R10BP
colony10BP	31	forager	pathogen.big	R10BP
colony10BP	32	forager	pathogen.big	R10BP
colony10BP	33	nurse	pathogen.big	R10BP
colony10BP	34	nurse	pathogen.big	R10BP
colony10BP	35	nurse	pathogen.big	R10BP
colony10BP	36	nurse	pathogen.big	R10BP
colony10BP	37	nurse	pathogen.big	R10BP
colony10BP	38	forager	pathogen.big	R10BP
colony10BP	39	nurse	pathogen.big	R10BP
colony10BP	40	forager	pathogen.big	R10BP
colony10BP	41	forager	pathogen.big	R10BP
colony10BP	42	forager	pathogen.big	R10BP
colony10BP	43	nurse	pathogen.big	R10BP
colony10BP	44	forager	pathogen.big	R10BP
colony10BP	45	nurse	pathogen.big	R10BP
colony10BP	46	forager	pathogen.big	R10BP
colony10BP	47	forager	pathogen.big	R10BP
colony10BP	48	nurse	pathogen.big	R10BP
colony10BP	49	forager	pathogen.big	R10BP
colony10BP	50	forager	pathogen.big	R10BP
colony10BP	51	nurse	pathogen.big	R10BP
colony10BP	52	forager	pathogen.big	R10BP
colony10BP	53	nurse	pathogen.big	R10BP
colony10BP	54	forager	pathogen.big	R10BP
colony10BP	55	nurse	pathogen.big	R10BP
colony10BP	56	forager	pathogen.big	R10BP
colony10BP	57	forager	pathogen.big	R10BP
colony10BP	58	forager	pathogen.big	R10BP
colony10BP	59	nurse	pathogen.big	R10BP
colony10BP	60	nurse	pathogen.big	R10BP
colony10BP	61	forager	pathogen.big	R10BP
colony10BP	62	forager	pathogen.big	R10BP
colony10BP	63	forager	pathogen.big	R10BP
colony10BP	64	nurse	pathogen.big	R10BP
colony10BP	65	forager	pathogen.big	R10BP
colony10BP	66	nurse	pathogen.big	R10BP
colony10BP	67	forager	pathogen.big	R10BP
colony10BP	69	nurse	pathogen.big	R10BP
colony10BP	70	nurse	pathogen.big	R10BP
colony10BP	71	forager	pathogen.big	R10BP
colony10BP	72	nurse	pathogen.big	R10BP
colony10BP	73	nurse	pathogen.big	R10BP
colony10BP	74	forager	pathogen.big	R10BP
colony10BP	75	nurse	pathogen.big	R10BP
colony10BP	76	nurse	pathogen.big	R10BP
colony10BP	77	nurse	pathogen.big	R10BP
colony10BP	78	nurse	pathogen.big	R10BP
colony10BP	79	nurse	pathogen.big	R10BP
colony10BP	80	nurse	pathogen.big	R10BP
colony10BP	81	forager	pathogen.big	R10BP
colony10BP	82	nurse	pathogen.big	R10BP
colony10BP	83	nurse	pathogen.big	R10BP
colony10BP	84	nurse	pathogen.big	R10BP
colony10BP	85	forager	pathogen.big	R10BP
colony10BP	86	nurse	pathogen.big	R10BP
colony10BP	87	forager	pathogen.big	R10BP
colony10BP	88	nurse	pathogen.big	R10BP
colony10BP	89	forager	pathogen.big	R10BP
colony10BP	90	nurse	pathogen.big	R10BP
colony10BP	91	forager	pathogen.big	R10BP
colony10BP	92	forager	pathogen.big	R10BP
colony10BP	93	nurse	pathogen.big	R10BP
colony10BP	94	forager	pathogen.big	R10BP
colony10BP	95	nurse	pathogen.big	R10BP
colony10BP	96	forager	pathogen.big	R10BP
colony10BP	97	nurse	pathogen.big	R10BP
colony10BP	98	forager	pathogen.big	R10BP
colony10BP	99	forager	pathogen.big	R10BP
colony10BP	100	nurse	pathogen.big	R10BP
colony10BP	101	nurse	pathogen.big	R10BP
colony10BP	102	nurse	pathogen.big	R10BP
colony10BP	103	nurse	pathogen.big	R10BP
colony10BP	104	forager	pathogen.big	R10BP
colony10BP	105	forager	pathogen.big	R10BP
colony10BP	106	nurse	pathogen.big	R10BP
colony10BP	107	forager	pathogen.big	R10BP
colony10BP	108	forager	pathogen.big	R10BP
colony10BP	109	nurse	pathogen.big	R10BP
colony10BP	110	nurse	pathogen.big	R10BP
colony10BP	111	nurse	pathogen.big	R10BP
colony10BP	112	nurse	pathogen.big	R10BP
colony10BP	113	nurse	pathogen.big	R10BP
colony10BP	114	forager	pathogen.big	R10BP
colony10BP	115	forager	pathogen.big	R10BP
colony10BP	116	nurse	pathogen.big	R10BP
colony10BP	117	nurse	pathogen.big	R10BP
colony10BP	118	forager	pathogen.big	R10BP
colony10BP	119	nurse	pathogen.big	R10BP
colony10BP	120	forager	pathogen.big	R10BP
colony10BP	121	forager	pathogen.big	R10BP
colony10BP	122	nurse	pathogen.big	R10BP
colony10BP	123	forager	pathogen.big	R10BP
colony10BP	124	nurse	pathogen.big	R10BP
colony10BP	125	nurse	pathogen.big	R10BP
colony10BP	126	nurse	pathogen.big	R10BP
colony10BP	127	forager	pathogen.big	R10BP
colony10BP	128	nurse	pathogen.big	R10BP
colony10BP	129	nurse	pathogen.big	R10BP
colony10BP	130	forager	pathogen.big	R10BP
colony10BP	131	forager	pathogen.big	R10BP
colony10BP	132	forager	pathogen.big	R10BP
colony10BP	133	nurse	pathogen.big	R10BP
colony10BP	134	forager	pathogen.big	R10BP
colony10BP	135	forager	pathogen.big	R10BP
colony10BP	136	forager	pathogen.big	R10BP
colony10BP	137	nurse	pathogen.big	R10BP
colony10BP	138	nurse	pathogen.big	R10BP
colony10BP	139	nurse	pathogen.big	R10BP
colony10BP	140	nurse	pathogen.big	R10BP
colony10BP	141	forager	pathogen.big	R10BP
colony10BP	142	forager	pathogen.big	R10BP
colony10BP	143	nurse	pathogen.big	R10BP
colony10BP	144	nurse	pathogen.big	R10BP
colony10BP	145	forager	pathogen.big	R10BP
colony10BP	148	forager	pathogen.big	R10BP
colony10BP	149	forager	pathogen.big	R10BP
colony10BP	150	nurse	pathogen.big	R10BP
colony10BP	151	forager	pathogen.big	R10BP
colony10BP	152	nurse	pathogen.big	R10BP
colony10BP	153	nurse	pathogen.big	R10BP
colony10BP	154	nurse	pathogen.big	R10BP
colony10BP	155	forager	pathogen.big	R10BP
colony10BP	156	forager	pathogen.big	R10BP
colony10BP	158	forager	pathogen.big	R10BP
colony10BP	159	forager	pathogen.big	R10BP
colony10BP	160	nurse	pathogen.big	R10BP
colony10BP	161	forager	pathogen.big	R10BP
colony10BP	162	forager	pathogen.big	R10BP
colony10BP	163	forager	pathogen.big	R10BP
colony10BP	164	forager	pathogen.big	R10BP
colony10BP	166	nurse	pathogen.big	R10BP
colony10BP	167	nurse	pathogen.big	R10BP
colony10BP	168	forager	pathogen.big	R10BP
colony10BP	169	forager	pathogen.big	R10BP
colony10BP	170	nurse	pathogen.big	R10BP
colony10BP	171	nurse	pathogen.big	R10BP
colony10BP	172	forager	pathogen.big	R10BP
colony10BP	173	forager	pathogen.big	R10BP
colony10BP	174	forager	pathogen.big	R10BP
colony10BP	175	nurse	pathogen.big	R10BP
colony10BP	176	nurse	pathogen.big	R10BP
colony10BP	177	forager	pathogen.big	R10BP
colony10BP	178	nurse	pathogen.big	R10BP
colony10BP	179	nurse	pathogen.big	R10BP
colony10BP	180	nurse	pathogen.big	R10BP
colony10BP	181	nurse	pathogen.big	R10BP
colony10BP	182	nurse	pathogen.big	R10BP
colony10BP	183	nurse	pathogen.big	R10BP
colony10BP	184	forager	pathogen.big	R10BP
colony10BP	185	nurse	pathogen.big	R10BP
colony10BP	186	forager	pathogen.big	R10BP
colony11BP	1	queen	pathogen.big	R11BP
colony11BP	2	forager	pathogen.big	R11BP
colony11BP	3	forager	pathogen.big	R11BP
colony11BP	4	nurse	pathogen.big	R11BP
colony11BP	5	forager	pathogen.big	R11BP
colony11BP	6	nurse	pathogen.big	R11BP
colony11BP	7	nurse	pathogen.big	R11BP
colony11BP	8	forager	pathogen.big	R11BP
colony11BP	9	forager	pathogen.big	R11BP
colony11BP	10	forager	pathogen.big	R11BP
colony11BP	11	nurse	pathogen.big	R11BP
colony11BP	12	nurse	pathogen.big	R11BP
colony11BP	13	forager	pathogen.big	R11BP
colony11BP	14	forager	pathogen.big	R11BP
colony11BP	15	forager	pathogen.big	R11BP
colony11BP	16	forager	pathogen.big	R11BP
colony11BP	17	nurse	pathogen.big	R11BP
colony11BP	18	forager	pathogen.big	R11BP
colony11BP	19	forager	pathogen.big	R11BP
colony11BP	20	nurse	pathogen.big	R11BP
colony11BP	21	forager	pathogen.big	R11BP
colony11BP	22	forager	pathogen.big	R11BP
colony11BP	23	forager	pathogen.big	R11BP
colony11BP	24	nurse	pathogen.big	R11BP
colony11BP	25	forager	pathogen.big	R11BP
colony11BP	26	forager	pathogen.big	R11BP
colony11BP	27	nurse	pathogen.big	R11BP
colony11BP	28	nurse	pathogen.big	R11BP
colony11BP	29	forager	pathogen.big	R11BP
colony11BP	30	forager	pathogen.big	R11BP
colony11BP	31	forager	pathogen.big	R11BP
colony11BP	32	forager	pathogen.big	R11BP
colony11BP	33	forager	pathogen.big	R11BP
colony11BP	34	forager	pathogen.big	R11BP
colony11BP	35	forager	pathogen.big	R11BP
colony11BP	36	nurse	pathogen.big	R11BP
colony11BP	37	forager	pathogen.big	R11BP
colony11BP	38	forager	pathogen.big	R11BP
colony11BP	39	nurse	pathogen.big	R11BP
colony11BP	40	forager	pathogen.big	R11BP
colony11BP	41	forager	pathogen.big	R11BP
colony11BP	42	forager	pathogen.big	R11BP
colony11BP	43	forager	pathogen.big	R11BP
colony11BP	44	nurse	pathogen.big	R11BP
colony11BP	45	nurse	pathogen.big	R11BP
colony11BP	46	forager	pathogen.big	R11BP
colony11BP	47	forager	pathogen.big	R11BP
colony11BP	48	nurse	pathogen.big	R11BP
colony11BP	49	forager	pathogen.big	R11BP
colony11BP	50	forager	pathogen.big	R11BP
colony11BP	51	forager	pathogen.big	R11BP
colony11BP	52	nurse	pathogen.big	R11BP
colony11BP	53	forager	pathogen.big	R11BP
colony11BP	54	forager	pathogen.big	R11BP
colony11BP	56	forager	pathogen.big	R11BP
colony11BP	57	nurse	pathogen.big	R11BP
colony11BP	58	nurse	pathogen.big	R11BP
colony11BP	59	forager	pathogen.big	R11BP
colony11BP	60	forager	pathogen.big	R11BP
colony11BP	61	nurse	pathogen.big	R11BP
colony11BP	62	nurse	pathogen.big	R11BP
colony11BP	63	nurse	pathogen.big	R11BP
colony11BP	64	nurse	pathogen.big	R11BP
colony11BP	65	nurse	pathogen.big	R11BP
colony11BP	66	forager	pathogen.big	R11BP
colony11BP	67	nurse	pathogen.big	R11BP
colony11BP	68	nurse	pathogen.big	R11BP
colony11BP	69	nurse	pathogen.big	R11BP
colony11BP	70	nurse	pathogen.big	R11BP
colony11BP	71	nurse	pathogen.big	R11BP
colony11BP	72	forager	pathogen.big	R11BP
colony11BP	73	nurse	pathogen.big	R11BP
colony11BP	74	nurse	pathogen.big	R11BP
colony11BP	75	forager	pathogen.big	R11BP
colony11BP	76	forager	pathogen.big	R11BP
colony11BP	77	nurse	pathogen.big	R11BP
colony11BP	78	forager	pathogen.big	R11BP
colony11BP	79	nurse	pathogen.big	R11BP
colony11BP	80	forager	pathogen.big	R11BP
colony11BP	81	forager	pathogen.big	R11BP
colony11BP	82	forager	pathogen.big	R11BP
colony11BP	83	nurse	pathogen.big	R11BP
colony11BP	84	forager	pathogen.big	R11BP
colony11BP	85	forager	pathogen.big	R11BP
colony11BP	86	forager	pathogen.big	R11BP
colony11BP	87	forager	pathogen.big	R11BP
colony11BP	88	nurse	pathogen.big	R11BP
colony11BP	89	nurse	pathogen.big	R11BP
colony11BP	90	forager	pathogen.big	R11BP
colony11BP	91	nurse	pathogen.big	R11BP
colony11BP	92	forager	pathogen.big	R11BP
colony11BP	93	forager	pathogen.big	R11BP
colony11BP	94	forager	pathogen.big	R11BP
colony11BP	95	forager	pathogen.big	R11BP
colony11BP	96	nurse	pathogen.big	R11BP
colony11BP	97	forager	pathogen.big	R11BP
colony11BP	98	nurse	pathogen.big	R11BP
colony11BP	99	nurse	pathogen.big	R11BP
colony11BP	100	forager	pathogen.big	R11BP
colony11BP	101	nurse	pathogen.big	R11BP
colony11BP	102	forager	pathogen.big	R11BP
colony11BP	103	forager	pathogen.big	R11BP
colony11BP	104	nurse	pathogen.big	R11BP
colony11BP	105	forager	pathogen.big	R11BP
colony11BP	106	nurse	pathogen.big	R11BP
colony11BP	107	nurse	pathogen.big	R11BP
colony11BP	108	forager	pathogen.big	R11BP
colony11BP	109	nurse	pathogen.big	R11BP
colony11BP	110	forager	pathogen.big	R11BP
colony11BP	111	nurse	pathogen.big	R11BP
colony11BP	112	forager	pathogen.big	R11BP
colony11BP	113	forager	pathogen.big	R11BP
colony11BP	114	forager	pathogen.big	R11BP
colony11BP	115	forager	pathogen.big	R11BP
colony11BP	116	nurse	pathogen.big	R11BP
colony11BP	117	nurse	pathogen.big	R11BP
colony11BP	118	forager	pathogen.big	R11BP
colony11BP	119	forager	pathogen.big	R11BP
colony11BP	120	forager	pathogen.big	R11BP
colony11BP	121	forager	pathogen.big	R11BP
colony11BP	122	forager	pathogen.big	R11BP
colony11BP	123	forager	pathogen.big	R11BP
colony11BP	124	nurse	pathogen.big	R11BP
colony11BP	125	forager	pathogen.big	R11BP
colony11BP	126	forager	pathogen.big	R11BP
colony11BP	127	forager	pathogen.big	R11BP
colony11BP	128	nurse	pathogen.big	R11BP
colony11BP	129	forager	pathogen.big	R11BP
colony11BP	130	nurse	pathogen.big	R11BP
colony11BP	131	forager	pathogen.big	R11BP
colony11BP	132	nurse	pathogen.big	R11BP
colony11BP	133	nurse	pathogen.big	R11BP
colony11BP	134	forager	pathogen.big	R11BP
colony11BP	135	forager	pathogen.big	R11BP
colony11BP	136	forager	pathogen.big	R11BP
colony11BP	137	forager	pathogen.big	R11BP
colony11BP	139	forager	pathogen.big	R11BP
colony11BP	140	forager	pathogen.big	R11BP
colony11BP	141	forager	pathogen.big	R11BP
colony11BP	142	nurse	pathogen.big	R11BP
colony11BP	143	forager	pathogen.big	R11BP
colony11BP	144	nurse	pathogen.big	R11BP
colony11BP	145	forager	pathogen.big	R11BP
colony11BP	146	nurse	pathogen.big	R11BP
colony11BP	147	forager	pathogen.big	R11BP
colony11BP	148	forager	pathogen.big	R11BP
colony11BP	149	forager	pathogen.big	R11BP
colony11BP	150	forager	pathogen.big	R11BP
colony11BP	151	forager	pathogen.big	R11BP
colony11BP	152	forager	pathogen.big	R11BP
colony11BP	153	forager	pathogen.big	R11BP
colony11BP	154	forager	pathogen.big	R11BP
colony11BP	155	forager	pathogen.big	R11BP
colony11BP	156	nurse	pathogen.big	R11BP
colony11BP	157	forager	pathogen.big	R11BP
colony11BP	158	nurse	pathogen.big	R11BP
colony11BP	159	nurse	pathogen.big	R11BP
colony11BP	160	forager	pathogen.big	R11BP
colony11BP	161	nurse	pathogen.big	R11BP
colony11BP	162	nurse	pathogen.big	R11BP
colony11BP	163	nurse	pathogen.big	R11BP
colony11BP	164	forager	pathogen.big	R11BP
colony11BP	165	nurse	pathogen.big	R11BP
colony11BP	166	forager	pathogen.big	R11BP
colony11BP	167	forager	pathogen.big	R11BP
colony11BP	168	nurse	pathogen.big	R11BP
colony11BP	169	forager	pathogen.big	R11BP
colony11BP	171	nurse	pathogen.big	R11BP
colony11BP	172	forager	pathogen.big	R11BP
colony11BP	173	nurse	pathogen.big	R11BP
colony11BP	174	forager	pathogen.big	R11BP
colony11BP	175	nurse	pathogen.big	R11BP
colony11BP	176	nurse	pathogen.big	R11BP
colony11BS	1	queen	control.big	R11BS
colony11BS	2	nurse	control.big	R11BS
colony11BS	3	nurse	control.big	R11BS
colony11BS	4	nurse	control.big	R11BS
colony11BS	5	forager	control.big	R11BS
colony11BS	6	nurse	control.big	R11BS
colony11BS	7	nurse	control.big	R11BS
colony11BS	8	nurse	control.big	R11BS
colony11BS	9	nurse	control.big	R11BS
colony11BS	10	nurse	control.big	R11BS
colony11BS	11	nurse	control.big	R11BS
colony11BS	12	nurse	control.big	R11BS
colony11BS	13	nurse	control.big	R11BS
colony11BS	14	forager	control.big	R11BS
colony11BS	15	forager	control.big	R11BS
colony11BS	16	nurse	control.big	R11BS
colony11BS	17	forager	control.big	R11BS
colony11BS	18	forager	control.big	R11BS
colony11BS	19	nurse	control.big	R11BS
colony11BS	20	nurse	control.big	R11BS
colony11BS	21	forager	control.big	R11BS
colony11BS	22	forager	control.big	R11BS
colony11BS	23	nurse	control.big	R11BS
colony11BS	24	forager	control.big	R11BS
colony11BS	25	nurse	control.big	R11BS
colony11BS	26	forager	control.big	R11BS
colony11BS	27	nurse	control.big	R11BS
colony11BS	28	nurse	control.big	R11BS
colony11BS	29	forager	control.big	R11BS
colony11BS	30	nurse	control.big	R11BS
colony11BS	31	nurse	control.big	R11BS
colony11BS	32	nurse	control.big	R11BS
colony11BS	33	nurse	control.big	R11BS
colony11BS	34	nurse	control.big	R11BS
colony11BS	35	forager	control.big	R11BS
colony11BS	36	nurse	control.big	R11BS
colony11BS	37	nurse	control.big	R11BS
colony11BS	38	nurse	control.big	R11BS
colony11BS	40	forager	control.big	R11BS
colony11BS	41	nurse	control.big	R11BS
colony11BS	42	nurse	control.big	R11BS
colony11BS	43	nurse	control.big	R11BS
colony11BS	44	forager	control.big	R11BS
colony11BS	45	forager	control.big	R11BS
colony11BS	46	nurse	control.big	R11BS
colony11BS	47	nurse	control.big	R11BS
colony11BS	48	nurse	control.big	R11BS
colony11BS	49	nurse	control.big	R11BS
colony11BS	50	nurse	control.big	R11BS
colony11BS	51	forager	control.big	R11BS
colony11BS	52	nurse	control.big	R11BS
colony11BS	53	forager	control.big	R11BS
colony11BS	54	forager	control.big	R11BS
colony11BS	55	nurse	control.big	R11BS
colony11BS	56	nurse	control.big	R11BS
colony11BS	57	nurse	control.big	R11BS
colony11BS	58	nurse	control.big	R11BS
colony11BS	59	nurse	control.big	R11BS
colony11BS	60	forager	control.big	R11BS
colony11BS	61	nurse	control.big	R11BS
colony11BS	62	forager	control.big	R11BS
colony11BS	63	nurse	control.big	R11BS
colony11BS	64	forager	control.big	R11BS
