"randy","colony","colony_size","treatment","antID","AntTask","AntTask_num","frames_inside_24hPRE","frames_inside_24hPOST","frames_outside_24hPRE","frames_outside_24hPOST","Exposed","IsQueen","prop_inside_24hPRE","prop_inside_24hPOST","delta_time_inside"
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",2,"forager",2,623860,621336,22775,29408,"no","no",0.964779203105307,0.954808649791623,-0.00997055331368357
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",3,"forager",2,485068,542028,90366,70490,"no","no",0.842960269987522,0.884917667725683,0.0419573977381607
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",4,"forager",2,525951,547874,4864,3633,"no","no",0.990836732194832,0.993412594944398,0.00257586274956534
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",5,"forager",2,322370,0,39010,0,"no","no",0.892052686922353,NA,NA
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",7,"nurse",1,561565,637089,190,160,"no","no",0.999661774261021,0.999748920751543,8.71464905216612e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",8,"forager",2,589780,599987,49339,34260,"no","no",0.922801544000413,0.945983189514495,0.0231816455140821
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",9,"nurse",1,609206,624909,733,264,"no","no",0.998798240479786,0.999577716887965,0.000779476408179658
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",10,"nurse",1,590507,601814,2916,2096,"no","no",0.995086135859244,0.996529284164859,0.00144314830561521
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",11,"nurse",1,569460,655596,0,281,"no","no",1,0.99957156601009,-0.00042843398990966
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",12,"forager",2,587043,539165,28750,26944,"no","no",0.953312233169263,0.952404925553206,-0.000907307616056841
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",13,"forager",2,653481,590390,14754,68513,"no","no",0.97792094098633,0.896019596207636,-0.0819013447786936
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",14,"nurse",1,396928,443956,1955,394,"no","no",0.995098813436522,0.999113311578711,0.00401449814218902
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",15,"forager",2,499253,600452,7809,3400,"no","no",0.984599516429943,0.994369481263621,0.00976996483367742
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",16,"nurse",1,651013,656026,475,438,"no","no",0.999270899847733,0.9993327890029,6.18891551671386e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",17,"nurse",1,657210,646781,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",18,"nurse",1,568960,557399,366,110,"exposed","no",0.999357134576675,0.999802693768172,0.000445559191497469
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",19,"nurse",1,657690,634106,270,365,"no","no",0.999589640707642,0.999424717599386,-0.000164923108255888
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",20,"forager",2,636524,655763,14342,12645,"no","no",0.977964742358642,0.981081914040526,0.00311717168188397
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",21,"forager",2,662408,647884,11227,15499,"no","no",0.983333704454193,0.976636422700009,-0.0066972817541836
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",22,"nurse",1,645837,1379,1081,0,"no","no",0.998328999965993,1,0.00167100003400744
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",23,"forager",2,596449,636220,9395,15793,"no","no",0.98449270769373,0.97577809031415,-0.00871461737957957
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",24,"nurse",1,629932,587549,159,0,"no","no",0.999747655497381,1,0.000252344502619462
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",25,"forager",2,575958,588254,14413,14196,"no","no",0.975586537956641,0.976436218773342,0.000849680816701337
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",26,"forager",2,625242,354430,36716,3354,"no","no",0.944534245375084,0.990625628871051,0.0460913834959664
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",27,"forager",2,611142,617328,57675,41038,"no","no",0.913765648899475,0.937666890453031,0.0239012415535559
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",28,"nurse",1,577129,516315,6291,6170,"no","no",0.989217030612595,0.988191048546848,-0.00102598206574644
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",29,"forager",2,601824,643701,17517,14767,"no","no",0.971716711795279,0.977573701379566,0.00585698958428671
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",30,"nurse",1,645563,591564,1365,456,"no","no",0.997890027947469,0.999229755751495,0.00133972780402625
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",31,"forager",2,364823,592208,95474,13393,"exposed","no",0.792581746133475,0.977884778922096,0.185303032788621
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP2/R2SS_05-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R2SS",31,"SS",32,"nurse",1,668494,660056,45,223,"no","no",0.999932689042823,0.999662263982347,-0.000270425060476476
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",1,"nurse",1,550659,581381,0,0,"no","queen",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",2,"nurse",1,668858,682925,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",3,"forager",2,660931,669858,12827,10997,"no","no",0.980962007130157,0.983848249627307,0.0028862424971503
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",4,"nurse",1,678058,669723,206,37,"no","no",0.999696283453051,0.999944756330626,0.000248472877575123
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",5,"forager",2,673013,651092,4549,10203,"no","no",0.99328622325337,0.984571182301394,-0.00871504095197662
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",6,"nurse",1,671678,659806,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",7,"forager",2,653032,633853,27793,43538,"no","no",0.959177468512467,0.935726928760494,-0.0234505397519722
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",8,"nurse",1,644070,629785,2606,1581,"exposed","no",0.995970161255405,0.997495905702873,0.00152574444746822
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",9,"nurse",1,682800,686963,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",10,"forager",2,614195,629290,35198,32807,"no","no",0.945798615014329,0.950449858555468,0.00465124354113977
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",11,"forager",2,677647,669866,7002,2421,"no","no",0.989772861714543,0.996398859415696,0.00662599770115313
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",12,"forager",2,646023,657123,19323,8549,"no","no",0.970957967734081,0.987157338749414,0.016199371015333
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",13,"forager",2,606113,629134,52116,25870,"no","no",0.920823907788931,0.960504057990486,0.0396801502015549
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",14,"forager",2,624367,650845,40334,18014,"no","no",0.939320085271423,0.973067567304918,0.033747482033495
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",15,"forager",2,399909,394351,277792,273547,"no","no",0.590096517490752,0.590435964773064,0.000339447282312277
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",16,"forager",2,490512,566679,184168,114205,"no","no",0.727029110096638,0.83226952021196,0.105240410115321
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",17,"forager",2,604925,610223,58505,54326,"no","no",0.911814358711545,0.918251325334926,0.00643696662338178
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",18,"forager",2,293411,452423,379549,214674,"no","no",0.436000653827865,0.678196724014649,0.242196070186784
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",19,"nurse",1,683115,660778,0,45,"no","no",1,0.999931903096593,-6.80969034068113e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",20,"forager",2,653720,673897,24763,6713,"no","no",0.963502401681398,0.990136789056875,0.0266343873754773
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",21,"nurse",1,667373,668400,2321,6046,"no","no",0.996534238025128,0.991035605519196,-0.00549863250593141
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",22,"nurse",1,676150,676801,10,31,"no","no",0.999985210601041,0.999954198383055,-3.10122179859595e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",23,"nurse",1,682225,685180,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",24,"nurse",1,674792,675963,74,1816,"no","no",0.999890348602537,0.997320660569301,-0.00256968803323676
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",25,"nurse",1,681984,681785,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",26,"forager",2,658477,631922,21193,37287,"no","no",0.968818691423779,0.944281980666727,-0.0245367107570518
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",27,"nurse",1,669121,641118,4871,34167,"no","no",0.992772911251172,0.949403585152935,-0.0433693260982367
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",28,"nurse",1,635125,676394,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",29,"forager",2,674566,657371,8369,16527,"no","no",0.98774553947301,0.975475517066381,-0.012270022406629
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",30,"nurse",1,504271,575209,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",31,"forager",2,600131,668095,71262,10114,"no","no",0.893859483193897,0.985087192885969,0.0912277096920719
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",32,"forager",2,325591,287934,312374,283013,"no","no",0.510358718738489,0.504309506836887,-0.00604921190160201
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",33,"forager",2,465620,489815,198774,168883,"no","no",0.700819092285602,0.743610880858906,0.0427917885733049
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",34,"nurse",1,680609,665507,2388,1884,"no","no",0.996503644964766,0.997177067116578,0.000673422151812209
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",35,"nurse",1,673737,637360,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",36,"forager",2,665493,657245,8019,10477,"no","no",0.988093753340698,0.984309338317443,-0.00378441502325422
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",37,"forager",2,540875,327637,134709,335701,"no","no",0.800603625899962,0.493921650802457,-0.306681975097505
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",38,"nurse",1,680958,673355,0,1340,"no","no",1,0.998013917399714,-0.0019860826002861
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",39,"nurse",1,681542,640878,0,342,"no","no",1,0.999466641714232,-0.000533358285767727
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",40,"nurse",1,674709,670930,4695,2171,"no","no",0.993089531412827,0.996774629661819,0.00368509824899244
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",41,"nurse",1,660233,652539,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",42,"nurse",1,672525,680341,4998,646,"no","no",0.992623128661315,0.999051376898531,0.00642824823721622
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",43,"nurse",1,667565,657988,1221,311,"no","no",0.99817430388794,0.999527570298603,0.00135326641066269
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",44,"forager",2,661209,663552,8168,9470,"no","no",0.987797608821337,0.985929137531908,-0.00186847128942846
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",45,"forager",2,663388,671944,9078,4495,"no","no",0.986500432735633,0.993354907094357,0.00685447435872466
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",46,"nurse",1,677131,675655,7701,950,"no","no",0.988754906312789,0.998595931156288,0.00984102484349847
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",47,"forager",2,672938,672302,4784,10292,"no","no",0.992941058428087,0.984922223166333,-0.00801883526175384
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",48,"forager",2,569993,602160,100077,69180,"no","no",0.850646947333861,0.896952363928859,0.0463054165949981
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",49,"nurse",1,678818,659304,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",50,"nurse",1,685245,678660,38,91,"no","no",0.999944548456623,0.999865930215941,-7.86182406823377e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",51,"nurse",1,686611,634170,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",52,"nurse",1,668730,655089,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",53,"forager",2,582685,601455,94345,77487,"no","no",0.860648715714222,0.885870958049436,0.0252222423352133
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",54,"nurse",1,673922,641732,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",55,"nurse",1,623107,625998,0,0,"no","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",56,"nurse",1,667661,621443,0,0,"exposed","no",1,1,0
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",57,"forager",2,311053,637930,353174,35130,"no","no",0.468293219035059,0.947805544825127,0.479512325790068
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",58,"forager",2,663764,530464,17315,136294,"no","no",0.974577104858614,0.795587004580372,-0.178990100278242
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",59,"forager",2,647650,605432,27583,70645,"no","no",0.959150396974082,0.895507464386453,-0.0636429325876285
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",60,"forager",2,597386,614019,69708,6515,"no","no",0.895504981306982,0.989500978189753,0.0939959968827705
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",61,"forager",2,586946,522908,86069,133123,"no","no",0.87211429165769,0.797078186853975,-0.0750361048037147
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",62,"nurse",1,685741,675291,0,19,"no","no",1,0.999971864773215,-2.81352267846868e-05
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",63,"forager",2,600078,608576,16736,14286,"no","no",0.972867023122043,0.977063940327071,0.00419691720502757
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",64,"forager",2,603718,650545,67676,20358,"no","no",0.89920076735866,0.969655822078602,0.0704550547199418
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",65,"nurse",1,672954,644051,3115,28811,"no","no",0.995392482128303,0.957181413127803,-0.0382110690005001
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",66,"forager",2,583377,631229,72180,26266,"no","no",0.889895157858127,0.960051407235036,0.0701562493769092
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",67,"forager",2,512644,503338,90490,128506,"no","no",0.849967005673698,0.79661751951431,-0.0533494861593873
"/media/tracking_users/DISK4/ADRIANO/EXPERIMENT_DATA/REP3/R3BP_13-03-21_AntsCreated_AutoOriented_withMetaData_NS_NS_q.myrmidon","R3BP",187,"BP",68,"forager",2,351992,431313,295907,233927,"no","no",0.543282209109753,0.648356983945644,0.10507477483589
