tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
102	2729136	1468800	-80.369	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
103	2602853	1468800	100.377	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
104	2641829	1468800	87.662	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
105	2674854	1468800	-91.546	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
106	2643045	1468800	7	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
107	2727262	1468800	-1.396	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
108	2398660	1468800	-97.999	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
109	2635897	1468800	-176.992	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
110	2691562	1468800	7.332	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
111	2722143	1468800	-94.37	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
112	2588088	1468800	-178.504	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
113	2625598	1468800	-179.39	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
114	2673198	1468800	-90.742	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
115	2534257	1468800	84.202	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
116	2642206	1468800	-0.457	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
117	2696211	1468800	0.573	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
118	2724810	1468800	176.255	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
119	2715693	1468800	-96.058	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
120	2621258	1468800	2.462	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
121	2710557	1468800	-1.718	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
122	2711574	1468800	172.405	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
123	2707678	1468800	-94.606	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
124	2734301	1468800	88.695	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
125	2675025	1468800	175.1	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
126	2708118	1468800	-175.449	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
127	2684410	1468800	-81.221	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
128	2721917	1468800	-92.662	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
129	2728152	1468800	-80.695	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
131	2712886	1468800	-88.884	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
132	2713880	1468800	93.034	0	0	NA	NA	N	0	0	0	0	alive	nurse	R14BP
133	2560389	1468800	92.412	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
134	2582998	1468800	-179.553	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
135	2639938	1468800	93.169	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
136	2639095	1468800	-173.842	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
137	2652845	1468800	-0.944	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
138	2735126	1468800	87.944	0	0	NA	NA	N	0	0	0	0	alive	forager	R14BP
