tag	count	last_det	rot	displacement_distance	displacement_angle	antenna_reach	trapezoid_length	type	size	headwidth	death	age	final_status	group	REP_treat
99	2692062	1468800	-85.305	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
100	2496007	1468800	87.339	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
101	2550947	1468800	-98.207	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
102	2411874	1468800	174.273	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
103	2660238	1468800	-92.438	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
104	2667789	1468800	173.005	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
105	2524112	1468800	79.538	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
106	2654986	1468800	2.205	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
107	2710887	1468800	11.317	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
108	2744383	1468800	174.61	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
109	2571326	1468800	177.233	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
110	2730197	1468800	-175.551	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
111	2417355	1468800	86.011	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
112	2702414	1468800	-118.492	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
113	2734583	1468800	-14.358	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
114	2731786	1468800	172.022	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
115	2451837	1468800	-4.735	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
116	2571314	1468800	-7.585	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
117	2704746	1468800	-168.143	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
118	2717596	1468800	-3.296	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
119	2698887	1468800	13.432	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
120	2716551	1468800	8.163	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
121	2683402	1468800	-2.505	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
122	2692441	1468800	92.461	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
123	2691149	1468800	84.918	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
124	2752285	1468800	-176.522	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
125	2519772	1468800	-81.069	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
126	2633451	1468800	1.5	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
127	2611492	1468800	-0.994	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
128	2721369	1468800	13.012	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
129	2728160	1468800	-92.573	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
130	2641663	1468800	167.533	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
131	2659777	1468800	-68.84	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
132	2739188	1468800	-22.996	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
133	2611162	1468800	-98.656	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
134	2619053	1468800	-81.718	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
135	2303151	1468800	-111.542	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
136	2661898	1468800	177.385	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
137	2255142	1468800	2.134	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
138	2687712	1468800	175.551	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
139	2464020	1468800	78.246	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
140	2722880	1468800	179.231	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
141	2737683	1468800	97.674	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
142	2733235	1468800	75.49	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
143	2714768	1468800	162.438	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
144	2618309	1468800	101.679	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
145	2700576	1468800	169.386	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
146	2701596	1468800	18.518	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
147	2626394	1468800	-64.457	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
148	2512516	1468800	-84.659	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
149	2671975	1468800	-8.269	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
150	2259242	1468800	-161.635	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
152	2579608	1468800	178.686	0	0	NA	NA	N	0	0	0	0	alive	queen	R4BP
153	2580596	1468800	2.796	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
154	2527872	1468800	179.251	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
155	2646365	1468800	-91.524	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
156	2710333	1468800	-27.806	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
157	2719751	1468800	-88.496	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
158	2610550	1468800	161.686	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
159	2688321	1468800	-165.948	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
160	2578577	1468800	73.805	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
161	2620950	1468800	177.984	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
162	2497822	1468800	-4.259	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
163	2454027	1468800	-168.865	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
164	2585488	1468800	83.991	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
165	2725368	1468800	88.152	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
166	2692871	1468800	-85.771	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
167	2699314	1468800	-82.099	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
168	2640026	1468800	-10.509	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
169	2670363	1468800	84.064	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
170	2640591	1468800	-8.209	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
171	2591057	1468800	90.531	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
172	2706852	1468800	-6.233	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
173	2727512	1468800	-96.103	0	0	NA	NA	N	0	0	0	0	alive	forager	R4BP
174	2520789	1468800	-165.135	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
175	2691865	1468800	4.321	0	0	NA	NA	N	0	0	0	0	alive	nurse	R4BP
